cartodb_id,the_geom,pop2000,fips,county,state,in_per_capita,in_pop,transport,nonroad,unknown,aircraft,cement,onroad,electricityprod,residential,industrial,commercial,total_per_capita,total
2256,,135758,42027,Centre County,PA,1.183165803,11.81862917,2.17815814,0.167515996,0.205350631,0.081693074,0,1.72359844,0.000126706,0.43028726,0.191400862,0.464720269,3.264693237,443208.2245
2257,,433501,42029,Chester County,PA,1.20488164,12.97964938,1.648456694,0.163188618,0.089579595,0.035636768,0,1.360051713,0.507625076,0.479156073,0.343768586,0.357357734,3.336364163,1446317.201
2258,,41765,42031,Clarion County,PA,2.478850338,10.63981395,3.05103586,0.183592465,0.231990039,0.092290861,0,2.543162495,1.78775e-05,0.527625864,3.904768407,4.444095879,11.92754389,498153.8704
2259,,83382,42033,Clearfield County,PA,2.526743812,11.33118774,2.356937308,0.097742204,0.03894363,0.015492646,0,2.204758828,9.063098352,0.708526862,0.150441088,0.233692429,12.51269604,1043333.621
2260,,37914,42035,Clinton County,PA,1.723995272,10.54307572,3.324636905,0.214459909,0.294420174,0.117126935,0,2.698629887,0.001579413,0.637047765,1.439938849,0.20368187,5.606884802,212579.4304
2261,,64151,42037,Columbia County,PA,1.211318234,11.06899496,1.855321045,0.141681481,0.056624838,0.022526647,0,1.634488078,0,0.595189525,0.610069924,0.297327749,3.357908244,215413.1718
2262,,90366,42039,Crawford County,PA,0.965580523,11.41162337,1.585199961,0.201111878,0.043569792,0.017333034,0,1.323185257,0.004188006,0.528655347,0.267867425,0.240401108,2.626311847,237329.2964
2263,,213674,42041,Cumberland County,PA,1.203307732,12.27220677,2.089903516,0.117327008,0,0,0,1.972576508,0.002332968,0.463163718,0.461399815,0.314317147,3.331117163,711773.1287
2264,,251798,42043,Dauphin County,PA,1.144674078,12.43638246,2.053295752,0.134149279,0.151679202,0.060341383,0,1.707125888,0.03877735,0.522410456,0.204621521,0.322312254,3.141417332,791002.6014
2265,,550864,42045,Delaware County,PA,1.451278006,13.21924323,1.48999604,0.070392358,0.391040759,0.155564764,0,0.87299816,1.826441003,0.537128523,0.167765412,0.247235304,4.268566282,2351399.497
2266,,35112,42047,Elk County,PA,1.891040385,10.46629823,2.170044109,0.187865258,0.185878102,0.073946435,0,1.722354315,0,0.556573911,0.77265364,3.126987294,6.626258954,232661.2044
2267,,280843,42049,Erie County,PA,1.073589736,12.54555107,1.471624647,0.152621198,0.070892188,0.028202495,0,1.219908766,0.023111848,0.511958088,0.648258355,0.270910813,2.925863751,821708.3533
2268,,148644,42051,Fayette County,PA,0.805637393,11.90930946,1.087352309,0.092950429,0.045497951,0.018100095,0,0.930803835,0.065318596,0.612237185,0.286748869,0.186465648,2.238122608,332683.4969
2269,,4946,42053,Forest County,PA,2.175836033,8.506334448,5.505413268,1.50305311,0,0,0,4.002360158,0,0.52482976,2.488124319,0.291179769,8.809547116,43572.02004
2270,,129313,42055,Franklin County,PA,1.051941193,11.7699911,1.868144359,0.133820242,0.028690417,0.011413688,0,1.694220013,0.120295301,0.42075187,0.222104926,0.231907301,2.863203757,370249.4675
2271,,14261,42057,Fulton County,PA,1.951978207,9.565283818,5.810843507,0.261001198,0,0,0,5.549842309,0,0.495207289,0.544508631,0.192046113,7.04260554,100434.5976
2272,,40672,42059,Greene County,PA,4.160418419,10.61329517,1.885347395,0.276054579,0.102938041,0.040951057,0,1.465403719,61.14780537,0.496769085,0.400283517,0.168131561,64.09833692,2607007.559
2273,,45586,42061,Huntingdon County,PA,1.076089563,10.72735593,1.862551644,0.226878176,0,0,0,1.635673468,0,0.599136122,0.279713629,0.191785657,2.933187052,133712.2649
2274,,89605,42063,Indiana County,PA,4.245021624,11.4031664,1.537472742,0.123379588,0.08828212,0.035120618,0,1.290690417,66.99625585,0.547228917,0.544623579,0.131687477,69.75726857,6250600.05
2275,,45932,42065,Jefferson County,PA,1.318478887,10.73491732,2.556270039,0.152588886,0.153439561,0.061041669,0,2.189199923,3.25112e-05,0.592781035,0.435523694,0.153124259,3.737731538,171681.485
2276,,22821,42067,Juniata County,PA,1.141816072,10.03543644,2.026262414,0.171413832,0.011307105,0.004498249,0,1.839043227,0,0.532153472,0.351144544,0.222891532,3.132451961,71485.68621
2277,,213295,42069,Lackawanna County,PA,0.98406377,12.27043146,1.368907763,0.074156723,0,0,0,1.29475104,0.129127163,0.584434082,0.26873331,0.324103694,2.675306011,570629.3956
2278,,470658,42071,Lancaster County,PA,1.188417011,13.06188699,1.436109135,0.158140814,0.072126706,0.028693612,0,1.177148002,0.000139809,0.46770896,1.099750062,0.278173943,3.281881909,1544643.975
2279,,94643,42073,Lawrence County,PA,2.367323022,11.4578672,1.536332271,0.09563198,0.188944548,0.075166364,2.05322206,1.176589379,5.099365366,0.550378522,1.18619463,0.243301049,10.6687939,1009726.661
2280,,120327,42075,Lebanon County,PA,1.379160139,11.69796832,1.629701043,0.151598778,0,0,0,1.478102265,1.028494995,0.620266023,0.456756131,0.236346473,3.971564665,477886.4615
2281,,312090,42077,Lehigh County,PA,1.49695114,12.65104689,1.679003812,0.128411854,0.202893812,0.080715696,0.317660522,1.26698245,0.004671227,0.468337393,0.506923594,1.49144929,4.468045838,1394432.426
2282,,319250,42079,Luzerne County,PA,1.115644728,12.67372977,1.611743123,0.095349576,0.148908019,0.059238936,0,1.308246592,0.307282679,0.61521492,0.231099312,0.286194921,3.051534954,974202.534
2283,,120044,42081,Lycoming County,PA,1.06026383,11.69561362,1.620506009,0.125762503,0.075617574,0.03008236,0,1.389043572,0,0.602979584,0.39365929,0.269987717,2.887132601,346582.946
2284,,45936,42083,McKean County,PA,1.980700514,10.7350044,1.687162256,0.131177374,0.134702505,0.053587658,0,1.36769472,0,0.525810557,4.782627305,0.252218285,7.247818403,332935.7862
2285,,120293,42085,Mercer County,PA,1.200418925,11.69768571,1.950439765,0.141678572,0.060834562,0.024201363,0,1.723725268,0.00283746,0.526799073,0.556178684,0.285253112,3.321508095,399554.1732
2286,,46486,42087,Mifflin County,PA,1.073262358,10.74690647,1.59476782,0.156043791,0.116515448,0.046352446,0,1.275856135,0,0.603039774,0.50640894,0.22068951,2.924906044,135967.1824
2287,,138687,42089,Monroe County,PA,1.16605322,11.83997487,1.886822781,0.152391279,0.066600769,0.026495267,0,1.641335466,0,0.43871672,0.176971699,0.706790005,3.209301205,445088.3562
2288,,750097,42091,Montgomery County,PA,1.045363547,13.52795781,1.451749366,0.139952865,0.05987873,0.023821102,0,1.228096669,0.033713239,0.511740514,0.404413784,0.442815518,2.844432421,2133600.226
2289,,18236,42093,Montour County,PA,4.83244684,9.811152941,2.716115814,0.146537777,0,0,0,2.569578037,121.5908199,0.500428917,0.394303954,0.316038367,125.5177069,2288940.903
2290,,267066,42095,Northampton County,PA,2.129130301,12.4952511,1.144912206,0.108399369,0,0,1.463704709,1.036512837,4.354388169,0.523039889,0.561114356,0.360392263,8.407551592,2245371.173
2291,,94556,42097,Northumberland County,PA,1.365321421,11.45694753,1.430146883,0.146880446,0.064611663,0.025703968,0,1.192950805,1.143451475,0.685767892,0.455482141,0.202133458,3.916981849,370374.1357
2292,,43602,42099,Perry County,PA,1.008459324,10.6828583,1.915359235,0.122873434,0,0,0,1.792485801,0,0.597986576,0.056783832,0.171244545,2.741374189,119529.3974
2293,,1517550,42101,Philadelphia County,PA,1.006948818,14.23260775,0.609373844,0.055205551,0.027251188,0.010841132,0,0.516075972,0.14399038,0.534055056,1.20778934,0.242027835,2.737236454,4153893.181
2294,,46302,42103,Pike County,PA,1.066624975,10.74294044,2.281659198,0.256424397,0,0,0,2.025234801,0,0.426919133,0.016522005,0.180456269,2.905556605,134533.0819
2295,,18080,42105,Potter County,PA,1.976002515,9.802561634,2.226135301,0.305188207,0,0,0,1.920947095,0,0.492640911,4.114777433,0.380294373,7.213848018,130426.3722
2296,,150336,42107,Schuylkill County,PA,1.252761694,11.92062807,1.592355248,0.085960414,0.068606102,0.027293045,0,1.410495688,0.583067648,0.826293482,0.267516932,0.23076223,3.49999554,526175.3294
2297,,37546,42109,Snyder County,PA,2.993597373,10.53332213,2.183963359,0.201143529,0.231444375,0.092073783,0,1.659301672,16.5214569,0.530992193,0.36044678,0.360488308,19.95734754,749318.5709
2298,,80023,42111,Somerset County,PA,1.3212768,11.29006937,2.411754372,0.15500021,0.063448814,0.025241346,0,2.168064002,0,0.705955788,0.391362597,0.239131273,3.748204029,299942.531
2299,,6556,42113,Sullivan County,PA,1.41206578,8.78813594,3.132738744,0.962296911,0,0,0,2.170441833,0,0.661865988,0.06034821,0.249472551,4.104425494,26908.61354
2300,,42238,42115,Susquehanna County,PA,1.186865648,10.65107557,2.368048577,0.176800884,0,0,0,2.191247693,0,0.618438533,0.100906025,0.189401334,3.276794468,138405.2448
2301,,41373,42117,Tioga County,PA,1.243043763,10.63038377,2.240846119,0.22050895,0.061506248,0.024468564,0,1.934362356,0,0.527400513,0.451381085,0.246519841,3.466147557,143404.9229
2302,,41624,42119,Union County,PA,1.241592246,10.6364322,2.169016522,0.175809008,0,0,0,1.993207514,0.013276573,0.440263482,0.580595747,0.257967711,3.461120035,144065.6603
2303,,57565,42121,Venango County,PA,1.192112317,10.96067002,2.02655384,0.123302895,0.200138755,0.079619689,0,1.623492502,0.154832632,0.53486674,0.313055752,0.264722939,3.294031902,189620.9465
2304,,43863,42123,Warren County,PA,1.800844688,10.68882642,1.705579018,0.203499993,0,0,0,1.502079026,0.836887458,0.530204738,2.757792269,0.224296203,6.054759686,265579.9241
2305,,202897,42125,Washington County,PA,2.161692415,12.22045374,1.855964075,0.124873304,0.065767158,0.026163642,0,1.639159971,5.806108675,0.517540136,0.239648238,0.266564122,8.685825246,1762327.885
2306,,47722,42127,Wayne County,PA,1.027756696,10.77314779,1.751823834,0.294821378,0.132948893,0.052890043,0,1.27116352,0,0.577304209,0.055480663,0.410180529,2.794789235,133372.9319
2307,,369993,42129,Westmoreland County,PA,1.216544479,12.82123937,1.599595825,0.104249013,0.072514707,0.028847971,0,1.393984134,3.09043e-05,0.567909508,0.840348892,0.367618305,3.375503435,1248912.642
2308,,28080,42131,Wyoming County,PA,0.972267444,10.24281286,1.634312363,0.22716975,0,0,0,1.407142613,0,0.618995442,0.302076593,0.088548238,2.643932636,74241.62841
2309,,381751,42133,York County,PA,2.162674278,12.85252384,1.413055944,0.156517368,0.086989997,0.034606568,0.04587198,1.13494201,5.693557787,0.53289907,0.767986769,0.240986177,8.694357727,3319079.757
2310,,50648,44001,Bristol County,RI,0.441487201,10.83265502,0.736732391,0.123492716,0,0,0,0.613239674,0,0.631733678,0.03045445,0.156097606,1.555018124,78758.55795
2311,,167090,44003,Kent County,RI,0.980224853,12.02628787,1.7082979,0.099079229,0.419121171,0.166735777,0,1.023361723,6.35326e-05,0.670996021,0.083112894,0.202585072,2.665055421,445304.1102
2312,,85433,44005,Newport County,RI,1.437793664,11.35548772,1.023777165,0.170615159,0.040823866,0.016240643,0,0.796097497,2.106588313,0.710706369,0.011892742,0.358429222,4.211393811,359792.0075
2313,,621602,44007,Providence County,RI,0.968528448,13.3400553,1.039737779,0.085477937,0.028048408,0.011158283,0,0.915053151,0.517238448,0.623012124,0.086313149,0.367763943,2.634065442,1637340.347
2314,,123546,44009,Washington County,RI,1.060941871,11.72436884,1.437137363,0.148503219,0.132980479,0.052902593,0,1.102751072,0,0.622751629,0.346623177,0.482578692,2.88909086,356935.6194
2315,,26167,45001,Abbeville County,SC,1.037289588,10.17225435,1.453205738,0.154429729,0,0,0,1.298776009,0,0.208076215,1.039389878,0.120887221,2.821559053,73831.73573
2316,,142552,45003,Aiken County,SC,1.810601581,11.86746212,1.99209251,0.154861235,0.134570292,0.053535076,0,1.649125908,2.651597604,0.161889926,1.185489165,0.123055261,6.114124467,871580.671
2317,,11211,45005,Allendale County,SC,1.164621876,9.324650718,2.158273156,0.234081673,0.313454272,0.124699017,0,1.486038194,0,0.19051756,0.724430125,0.131490036,3.204710877,35928.01365
2318,,165740,45007,Anderson County,SC,1.802539199,12.01817557,2.03613842,0.148340029,0.097848673,0.038926387,0,1.751023331,3.047430311,0.167040043,0.68707281,0.127346655,6.06502824,1005217.78
2319,,16658,45009,Bamberg County,SC,0.953877219,9.72064586,1.87849634,0.172699069,0.071280804,0.028357096,0,1.606159371,0,0.205584871,0.383064726,0.128608546,2.595754483,43240.07818
2320,,23478,45011,Barnwell County,SC,1.08804446,10.06381909,1.847504508,0.164508596,0.195066015,0.077601665,0,1.410328232,0,0.195366448,0.805412723,0.120179765,2.968463443,69693.58472
2321,,120937,45013,Beaufort County,SC,1.108946968,11.70302503,2.226429045,0.423582183,0.351619387,0.139882066,0,1.311345409,0.01883204,0.141543004,0.494814364,0.149546345,3.031164799,366579.9773
2322,,142651,45015,Berkeley County,SC,3.407645641,11.86815637,1.687657369,0.165012556,0.074424876,0.02960788,0,1.418612057,26.78647204,0.14751017,1.449102055,0.12333118,30.19407281,4307214.681
2323,,15185,45017,Calhoun County,SC,1.664738295,9.628063377,4.381000258,0.200763017,0,0,0,4.18023724,0,0.275112031,0.509449499,0.118728355,5.284290142,80241.94581
2324,,309969,45019,Charleston County,SC,1.177601501,12.64422757,2.128532648,0.219615366,0.265547235,0.105640631,0,1.537729417,0.028952054,0.149583701,0.791306568,0.148202973,3.246577943,1006338.519
2325,,52537,45021,Cherokee County,SC,1.945648543,10.86927296,2.27410623,0.117909113,0,0,0,2.156197117,2.917621446,0.206620723,1.235656059,0.36416454,6.998168999,367662.8047
2326,,34068,45023,Chester County,SC,1.460555404,10.43611381,3.07880601,0.148477053,0.30970051,0.123205806,0,2.497422641,0,0.171630249,0.926453701,0.131461781,4.308351741,146776.9271
2327,,42768,45025,Chesterfield County,SC,1.236374182,10.66354544,2.090708918,0.145425464,0.146505491,0.05828317,0,1.740494792,0,0.216237797,1.012398206,0.123761807,3.443106728,147254.7885
2328,,32502,45027,Clarendon County,SC,1.457994869,10.3890569,3.602624167,0.371581205,0.258505252,0.102839219,0,2.869698492,0,0.210681881,0.361295377,0.122732739,4.297334165,139671.955
2329,,38264,45029,Colleton County,SC,2.952311402,10.55226479,3.749336327,0.190444085,0.202204481,0.080441494,0,3.276246268,14.59092655,0.214465741,0.466201253,0.129236467,19.15016634,732761.9649
2330,,67394,45031,Darlington County,SC,2.124021836,11.11831127,1.879046526,0.114362307,0.084006452,0.033419657,0,1.64725811,4.026739906,0.195612452,2.13301497,0.13029757,8.364711423,563731.3616
2331,,30722,45033,Dillon County,SC,1.321434506,10.33273429,2.876646794,0.15447905,0,0,0,2.722167744,0,0.221682941,0.524025529,0.126439927,3.748795191,115170.4859
2332,,96413,45035,Dorchester County,SC,1.882058248,11.47639633,1.847654051,0.127691986,0.112302187,0.044676336,2.50531535,1.562983541,0,0.14158678,1.952490634,0.119960675,6.567007489,633144.8931
2333,,24595,45037,Edgefield County,SC,0.753854395,10.11029845,1.424608715,0.126394855,0,0,0,1.29821386,0,0.194841847,0.338306496,0.167418458,2.125175516,52268.69182
2334,,23454,45039,Fairfield County,SC,1.510096973,10.06279634,3.260032612,0.191675092,0.166528404,0.0662488,0,2.835580316,0.194001806,0.237283972,0.712282455,0.123568939,4.527169785,106180.2401
2335,,125761,45041,Florence County,SC,3.21490282,11.74213856,2.120006028,0.137054765,0.100499338,0.03998089,0,1.842471035,0.885243406,0.177514553,21.5764092,0.14169873,24.90087192,3131558.554
2336,,55797,45043,Georgetown County,SC,3.776536724,10.92947538,2.265126116,0.297503832,0.115781194,0.046060343,0,1.805780747,38.50034927,0.156217145,2.615747116,0.127117497,43.66455714,2436351.295
2337,,379616,45045,Greenville County,SC,1.005724496,12.84691549,1.747173917,0.177534371,0.119066997,0.047367514,0,1.403205035,0.001161425,0.073171456,0.773010359,0.139370088,2.733887246,1037827.341
2338,,66271,45047,Greenwood County,SC,1.221588657,11.10150767,1.691424254,0.151804297,0.168901309,0.067192716,0,1.303525932,0.461540081,0.141492887,0.971358108,0.12675776,3.392573091,224829.2113
2339,,21386,45049,Hampton County,SC,1.246326192,9.970491781,2.204707557,0.149481307,0,0,0,2.05522625,0,0.197665096,0.959406396,0.115764586,3.477543635,74370.74817
2340,,196629,45051,Horry County,SC,1.552176352,12.18907398,2.789342783,0.267747331,0.311849537,0.124060719,0,2.085685196,1.330257682,0.137748349,0.344381097,0.120005255,4.721735166,928430.064
2341,,20678,45053,Jasper County,SC,1.975499378,9.936825612,6.568115616,0.231090717,0.203400201,0.080917081,0,6.052707617,0.002008957,0.21882364,0.314660231,0.106610936,7.21021938,149092.9163
2342,,52647,45055,Kershaw County,SC,1.22736314,10.87136454,2.426747499,0.14326611,0.209504967,0.083345754,0,1.990630668,0,0.186958157,0.678698752,0.119815708,3.412220115,179643.1524
2343,,61351,45057,Lancaster County,SC,1.333609652,11.02436675,1.814302669,0.117323015,0.113802003,0.045272988,0,1.537904662,0,0.175600793,1.680353744,0.124459096,3.794716302,232809.6398
2344,,69567,45059,Laurens County,SC,1.061269751,11.1500456,1.971750739,0.10417621,0.040352817,0.016053269,0,1.811168443,0,0.15468955,0.646136538,0.117461463,2.89003829,201051.2937
2345,,20119,45061,Lee County,SC,1.276532701,9.909419921,2.76221758,0.17186655,0.024814663,0.009871821,0,2.555664546,0,0.224622693,0.467295098,0.130055326,3.584190696,72110.33262
2346,,216014,45063,Lexington County,SC,1.671040862,12.2830985,2.372598563,0.154129517,0.28465626,0.113242634,0,1.820570152,1.509122316,0.152641265,1.158209717,0.125128051,5.317699912,1148697.629
2347,,9958,45065,McCormick County,SC,1.049139391,9.206131527,2.188685633,0.43232721,0,0,0,1.756358423,0,0.256706076,0.287130661,0.122670486,2.855192855,28432.01045
2348,,35466,45067,Marion County,SC,1.027363188,10.47632977,1.999548665,0.122667697,0.050609393,0.020133567,0,1.806138008,0,0.204785915,0.462897111,0.12645799,2.793689681,99080.99821
2349,,28818,45069,Marlboro County,SC,1.71679087,10.26875547,1.814522155,0.172111414,0.035963835,0.014307188,0,1.592139718,0,0.2125612,3.4076304,0.131921956,5.566635711,160419.3079
2350,,36108,45071,Newberry County,SC,1.328600688,10.49426973,3.086939848,0.195990227,0.117593259,0.046781227,0,2.726575136,0,0.169347043,0.395792715,0.123676623,3.77575623,136335.0059
2351,,66215,45073,Oconee County,SC,1.137757811,11.1006623,2.124752513,0.214492653,0.29430931,0.117082814,0,1.498867736,0.000337273,0.213136234,0.655916616,0.125622779,3.119765415,206575.2669
2352,,91582,45075,Orangeburg County,SC,2.743898889,11.42499002,2.651219945,0.150641864,0.066934128,0.026627891,2.436700664,2.407016062,9.532856575,0.218302486,0.572499308,0.135906026,15.547485,1423869.772
2353,,110757,45077,Pickens County,SC,0.88189985,11.61509389,1.528339386,0.142848499,0.163645493,0.065101833,0,1.156743561,0,0.179099058,0.497844856,0.210201108,2.415484408,267531.8065
2354,,320677,45079,Richland County,SC,1.758069061,12.67818966,1.809992814,0.17613575,0.052206187,0.020768786,0,1.56088209,3.256756671,0.133403431,0.435097459,0.165974389,5.801224764,1860319.354
2355,,19181,45081,Saluda County,SC,1.086823192,9.861675485,1.977521998,0.173760381,0.120995754,0.048134797,0,1.634631066,0,0.265903247,0.607571379,0.113843746,2.964840369,56868.60311
2356,,253791,45083,Spartanburg County,SC,1.229789103,12.44426637,2.180698638,0.158159574,0.219184245,0.087196402,0,1.716158418,0,0.190926411,0.907212702,0.141670334,3.420508085,868094.1674
2357,,104646,45085,Sumter County,SC,1.004833202,11.5583385,1.646177881,0.12671177,0.104054056,0.041395047,0,1.374017008,0,0.185936438,0.727337223,0.172000091,2.731451633,285835.4876
2358,,29881,45087,Union County,SC,1.179318636,10.30497811,1.470375558,0.092706233,0.058703035,0.023353402,0,1.295612887,0,0.210714918,1.439247964,0.131819105,3.252157545,97177.71959
2359,,37217,45089,Williamsburg County,SC,1.32199981,10.52452093,1.821249899,0.143529148,0.043992706,0.017501276,0,1.616226769,0,0.231518077,1.569058926,0.129088097,3.750914999,139597.8035
2360,,164614,45091,York County,SC,0.961491234,12.01135862,1.860342129,0.205146253,0.06280385,0.024984779,0,1.567407248,0,0.155938235,0.470724118,0.128589548,2.61559403,430563.3956
2361,,3058,46003,Aurora County,SD,2.093422143,8.025516386,7.499128541,1.830119191,0,0,0,5.66900935,0,0.486682196,0.02547935,0.101340208,8.112630294,24808.42344
2362,,17023,46005,Beadle County,SD,1.344136407,9.74232065,2.602103937,0.877007512,0.606294659,0.24119764,0,0.877604126,0.015085878,0.503085905,0.464243364,0.250354255,3.834873339,65281.04885
2363,,3574,46007,Bennett County,SD,1.454900213,8.181440696,3.694665599,1.297899699,0.339782796,0.135172984,0,1.92181012,0,0.443117669,0.021800742,0.124471941,4.28405595,15311.21597
2364,,7260,46009,Bon Homme County,SD,1.488546689,8.890135108,3.32250291,1.185931101,0.159835753,0.063586331,0,1.913149725,0,0.514543311,0.453559159,0.140046343,4.430651722,32166.5315
2365,,28220,46011,Brookings County,SD,1.802355112,10.24778623,2.246925115,0.407858733,0.251668972,0.100119595,0,1.487277817,0,0.380935981,3.072414424,0.363636333,6.063911853,171123.5925
2366,,35460,46013,Brown County,SD,1.413366473,10.47616058,2.321100299,0.730928841,0.502369771,0.199853928,0,0.887947759,0,0.471535791,1.008840846,0.308290626,4.109767562,145732.3578
2367,,5364,46015,Brule County,SD,2.005920245,8.587465244,6.66533256,1.258477025,0.801645993,0.318912755,0,4.286296787,0,0.498009119,0.014525699,0.255063488,7.432930866,39870.24116
2368,,2032,46017,Buffalo County,SD,0.817162997,7.616775809,1.773994501,0.726849684,0,0,0,1.047144817,0,0.400801184,0,0.089271867,2.264067551,4600.585264
2369,,9094,46019,Butte County,SD,0.908180051,9.115370134,1.700893882,0.487169823,0.149857825,0.059616759,0,1.004249474,0,0.45997513,0.171074044,0.14786225,2.479805305,22551.34945
2370,,1782,46021,Campbell County,SD,1.759434284,7.485491608,4.764634482,2.867518326,0,0,0,1.897116156,0,0.670196498,0.262342932,0.111976224,5.809150136,10351.90554
2371,,9350,46023,Charles Mix County,SD,1.563550783,9.143131622,3.959816286,1.511520492,0.382425534,0.152137474,0,1.913732787,0,0.513279725,0.095955022,0.206697787,4.77574882,44653.25146
2372,,4143,46025,Clark County,SD,2.218661223,8.329175442,4.852313709,2.204928491,0.55048687,0.218995991,0,1.877902357,0,0.501595499,3.745285624,0.095817717,9.195012548,38094.93699
2373,,13537,46027,Clay County,SD,1.030051962,9.513181956,2.105750326,0.860242344,0.316434404,0.12588459,0,0.803188987,0,0.433103187,0.071211546,0.191146329,2.801211388,37919.99856
2374,,25897,46029,Codington County,SD,1.463682351,10.16188241,2.15682832,0.448278552,0.183062096,0.072826194,0,1.452661478,0,0.427295508,1.467808369,0.269912614,4.321844811,111922.8151
2375,,4181,46031,Corson County,SD,1.294518231,8.338305731,3.12088882,0.983450582,0.080680841,0.032096803,0,2.024660594,0,0.454910005,0.018635697,0.054802938,3.64923746,15257.46182
2376,,7275,46033,Custer County,SD,1.062197471,8.892199092,2.363643837,0.288400847,0.057496412,0.022873395,0,1.994873183,0,0.402019741,0.03279884,0.094258262,2.892720679,21044.54294
2377,,18741,46035,Davison County,SD,1.37553783,9.838468916,2.212652918,0.399384303,0.353878162,0.140780636,0,1.318609817,0,0.46948573,0.884114324,0.390951481,3.957204454,74161.96867
2378,,6267,46037,Day County,SD,1.529236483,8.74305305,3.634262121,1.582245354,0.120570834,0.047965643,0,1.88348029,0,0.50317484,0.319824012,0.157391137,4.614652111,28920.02478
2379,,4498,46039,Deuel County,SD,2.22266495,8.411388133,5.208982654,1.270846405,0,0,0,3.938136249,0,0.473806795,3.42586471,0.123246512,9.23190067,41525.08922
2380,,5972,46041,Dewey County,SD,1.158107874,8.694837159,2.536318482,0.571188841,0,0,0,1.965129641,0,0.461732019,0.01304686,0.172805865,3.183903226,19014.27007
2381,,3458,46043,Douglas County,SD,1.288763032,8.148445666,2.672884449,1.577430043,0,0,0,1.095454406,0,0.563436006,0.240129618,0.151845621,3.628295694,12546.64651
2382,,4367,46045,Edmunds County,SD,2.090389565,8.381831553,4.215179542,2.323430824,0,0,0,1.891748719,0,0.533999122,3.203534777,0.135351934,8.088065375,35320.58149
2383,,7453,46047,Fall River County,SD,0.839466766,8.916371915,1.524247654,0.310138985,0.217339754,0.086462533,0,0.910306383,0,0.499833807,0.019209303,0.271841375,2.31513214,17254.67984
2384,,2640,46049,Faulk County,SD,1.916429662,7.878534196,6.179338937,3.516259896,0.592879596,0.235860927,0,1.834338518,0,0.494020505,0.02951358,0.09377574,6.796648762,17943.15273
2385,,7847,46051,Grant County,SD,4.786540778,8.967886572,2.998426422,0.994785422,0.120367104,0.047884651,0,1.835389245,115.7579589,0.436125148,0.463417884,0.23001006,119.8859384,940744.959
2386,,4792,46053,Gregory County,SD,1.553784068,8.47470314,3.96371452,1.697005315,0.319211297,0.126989249,0,1.820508659,0,0.549354545,0.045810232,0.170453184,4.729332481,22662.96125
2387,,2196,46055,Haakon County,SD,2.158487973,7.694392803,7.29383314,1.801957285,2.630106326,1.046315584,0,1.815453945,0,0.552709007,0.620914112,0.190580312,8.658036572,19013.04831
2388,,5540,46057,Hamlin County,SD,1.543220101,8.61974978,3.888240697,1.348938443,0,0,0,2.539302254,0,0.436670992,0.256701242,0.098022001,4.679634932,25925.17752
2389,,3741,46059,Hand County,SD,1.910328742,8.227108234,5.99649741,3.032015367,0.804322105,0.319977244,0,1.840182694,0,0.457014389,0.124965278,0.176832111,6.755309188,25271.61167
2390,,3139,46061,Hanson County,SD,1.988719965,8.051659557,6.748858755,2.09704691,0,0,0,4.651811845,0,0.488422304,0.02482187,0.044072684,7.306175613,22934.08525
2391,,1353,46063,Harding County,SD,1.571688949,7.210079628,4.137376583,1.303560412,0.718037188,0.285651585,0,1.830127397,0,0.569886307,0,0.107510349,4.814773239,6514.388193
2392,,16481,46065,Hughes County,SD,0.978093051,9.709963481,1.918290554,0.301999595,0.546870765,0.217557305,0,0.851862888,0,0.397650038,0.046908649,0.29653086,2.659380102,43829.24345
2393,,8075,46067,Hutchinson County,SD,1.595297886,8.996528148,3.627007783,1.518005472,0.140362095,0.055839136,0,1.91280108,0,0.560345313,0.560256982,0.182187294,4.929797372,39808.11378
2394,,1671,46069,Hyde County,SD,1.857597395,7.421177529,5.664115725,2.816861265,0.726740702,0.289113252,0,1.831400507,0,0.481941661,0.046628277,0.215635934,6.408321598,10708.30539
2395,,2930,46071,Jackson County,SD,2.61915537,7.982757702,13.1186825,1.034001306,0.161180246,0.064121306,0,11.85937964,0,0.490710767,0.026592441,0.088141182,13.72412688,40211.69177
2396,,2295,46073,Jerauld County,SD,1.362133015,7.738488122,3.137940006,2.052992055,0,0,0,1.084947951,0,0.587472152,0.033950262,0.145150392,3.904512811,8960.856902
2397,,1193,46075,Jones County,SD,3.177026048,7.084226422,23.22300325,2.719585496,0.995302295,0.395953483,0,19.11216197,0,0.514770202,0.065310856,0.172261583,23.97534589,28602.58764
2398,,5815,46077,Kingsbury County,SD,1.595688121,8.668196065,3.810050492,1.917912275,0,0,0,1.892138216,0,0.516827533,0.461219932,0.143623569,4.931721526,28677.96067
2399,,11276,46079,Lake County,SD,1.394409201,9.330431852,2.517161294,0.736776707,0.461954926,0.18377603,0,1.134653631,0,0.456416474,0.885283011,0.173730638,4.032591417,45471.50081
2400,,21802,46081,Lawrence County,SD,1.160166136,9.989756988,2.26187567,0.148419117,0.309808653,0.123248882,0,1.680399017,0,0.408914871,0.259165291,0.26050745,3.190463282,69558.48048
2401,,24131,46083,Lincoln County,SD,1.454802916,10.0912526,3.342254123,0.467656149,0.453613932,0.180457684,0,2.240526357,0,0.462032129,0.339757702,0.139595192,4.283639146,103368.4962
